,Noise Level,Classifier,IndexRep,Accuracy
0,0.0,Random Forest,0,0.9808306709265175
1,0.0,SVM (RBF),0,0.9776357827476039
2,0.0,XGBoost,0,0.9840255591054313
3,0.0,MLP,0,0.8881789137380192
4,0.0,Random Forest,1,0.9744408945686901
5,0.0,SVM (RBF),1,0.9840255591054313
6,0.0,XGBoost,1,0.9840255591054313
7,0.0,MLP,1,0.9169329073482428
8,0.0,Random Forest,2,0.9904153354632588
9,0.0,SVM (RBF),2,0.9840255591054313
10,0.0,XGBoost,2,0.987220447284345
11,0.0,MLP,2,0.9329073482428115
12,0.0,Random Forest,3,0.987220447284345
13,0.0,SVM (RBF),3,0.987220447284345
14,0.0,XGBoost,3,0.987220447284345
15,0.0,MLP,3,0.8402555910543131
16,0.0,Random Forest,4,0.987220447284345
17,0.0,SVM (RBF),4,0.9968051118210862
18,0.0,XGBoost,4,0.9904153354632588
19,0.0,MLP,4,0.9488817891373802
20,0.0,Random Forest,5,0.9936102236421726
21,0.0,SVM (RBF),5,0.9744408945686901
22,0.0,XGBoost,5,0.9904153354632588
23,0.0,MLP,5,0.6932907348242812
24,0.0,Random Forest,6,0.9904153354632588
25,0.0,SVM (RBF),6,0.9904153354632588
26,0.0,XGBoost,6,0.9808306709265175
27,0.0,MLP,6,0.9297124600638977
28,0.0,Random Forest,7,0.9680511182108626
29,0.0,SVM (RBF),7,0.9776357827476039
30,0.0,XGBoost,7,0.9808306709265175
31,0.0,MLP,7,0.9456869009584664
32,0.0,Random Forest,8,0.9840255591054313
33,0.0,SVM (RBF),8,0.9808306709265175
34,0.0,XGBoost,8,0.9744408945686901
35,0.0,MLP,8,0.9329073482428115
36,0.0,Random Forest,9,0.9840255591054313
37,0.0,SVM (RBF),9,0.9744408945686901
38,0.0,XGBoost,9,0.987220447284345
39,0.0,MLP,9,0.9329073482428115
40,0.0,Random Forest,0,0.9904153354632588
41,0.0,SVM (RBF),0,0.9744408945686901
42,0.0,XGBoost,0,0.9904153354632588
43,0.0,MLP,0,0.9265175718849841
44,0.0,Random Forest,1,0.9744408945686901
45,0.0,SVM (RBF),1,0.9744408945686901
46,0.0,XGBoost,1,0.9776357827476039
47,0.0,MLP,1,0.9201277955271565
48,0.0,Random Forest,2,0.9936102236421726
49,0.0,SVM (RBF),2,0.9776357827476039
