,value,group
139,0.9219143576826196,"SVM
Treinamento"
140,0.9093198992443325,"SVM
Treinamento"
141,0.9269521410579346,"SVM
Treinamento"
142,0.9118387909319899,"SVM
Treinamento"
143,0.8967254408060453,"SVM
Treinamento"
144,0.9193954659949622,"SVM
Treinamento"
145,0.9017632241813602,"SVM
Treinamento"
146,0.9319899244332494,"SVM
Treinamento"
147,0.9093198992443325,"SVM
Treinamento"
148,0.924433249370277,"SVM
Treinamento"
149,0.9118387909319899,"SVM
Treinamento"
150,0.9143576826196473,"SVM
Treinamento"
151,0.924433249370277,"SVM
Treinamento"
152,0.9118387909319899,"SVM
Treinamento"
153,0.924433249370277,"SVM
Treinamento"
154,0.9118387909319899,"SVM
Treinamento"
155,0.9143576826196473,"SVM
Treinamento"
156,0.9143576826196473,"SVM
Treinamento"
157,0.9193954659949622,"SVM
Treinamento"
158,0.9017632241813602,"SVM
Treinamento"
159,0.924433249370277,"SVM
Treinamento"
160,0.9093198992443325,"SVM
Treinamento"
161,0.906801007556675,"SVM
Treinamento"
162,0.906801007556675,"SVM
Treinamento"
163,0.9143576826196473,"SVM
Treinamento"
164,0.9193954659949622,"SVM
Treinamento"
165,0.9093198992443325,"SVM
Treinamento"
166,0.9168765743073047,"SVM
Treinamento"
167,0.9193954659949622,"SVM
Treinamento"
168,0.9193954659949622,"SVM
Treinamento"
169,0.9143576826196473,"SVM
Treinamento"
170,0.9168765743073047,"SVM
Treinamento"
171,0.9168765743073047,"SVM
Treinamento"
172,0.9143576826196473,"SVM
Treinamento"
173,0.924433249370277,"SVM
Treinamento"
174,0.9118387909319899,"SVM
Treinamento"
175,0.924433249370277,"SVM
Treinamento"
176,0.9143576826196473,"SVM
Treinamento"
177,0.9118387909319899,"SVM
Treinamento"
178,0.924433249370277,"SVM
Treinamento"
179,0.9093198992443325,"SVM
Treinamento"
180,0.9118387909319899,"SVM
Treinamento"
181,0.9017632241813602,"SVM
Treinamento"
182,0.9042821158690176,"SVM
Treinamento"
183,0.924433249370277,"SVM
Treinamento"
184,0.906801007556675,"SVM
Treinamento"
185,0.9193954659949622,"SVM
Treinamento"
186,0.9118387909319899,"SVM
Treinamento"
187,0.9143576826196473,"SVM
Treinamento"
188,0.9093198992443325,"SVM
Treinamento"
189,0.9193954659949622,"SVM
Treinamento"
190,0.9319899244332494,"SVM
Treinamento"
191,0.9193954659949622,"SVM
Treinamento"
192,0.9093198992443325,"SVM
Treinamento"
193,0.9269521410579346,"SVM
Treinamento"
194,0.9143576826196473,"SVM
Treinamento"
195,0.9093198992443325,"SVM
Treinamento"
196,0.9168765743073047,"SVM
Treinamento"
197,0.929471032745592,"SVM
Treinamento"
198,0.9042821158690176,"SVM
Treinamento"
199,0.8992443324937027,"SVM
Treinamento"
200,0.84765625,"SVM
Teste"
201,0.8828125,"SVM
Teste"
202,0.875,"SVM
Teste"
203,0.8828125,"SVM
Teste"
204,0.8671875,"SVM
Teste"
205,0.88671875,"SVM
Teste"
206,0.875,"SVM
Teste"
207,0.87109375,"SVM
Teste"
208,0.8828125,"SVM
Teste"
209,0.8671875,"SVM
Teste"
210,0.87890625,"SVM
Teste"
211,0.87890625,"SVM
Teste"
212,0.859375,"SVM
Teste"
213,0.85546875,"SVM
Teste"
214,0.86328125,"SVM
Teste"
215,0.88671875,"SVM
Teste"
216,0.87890625,"SVM
Teste"
217,0.87109375,"SVM
Teste"
218,0.88671875,"SVM
Teste"
219,0.87109375,"SVM
Teste"
220,0.86328125,"SVM
Teste"
221,0.8671875,"SVM
Teste"
222,0.88671875,"SVM
Teste"
223,0.875,"SVM
Teste"
224,0.8671875,"SVM
Teste"
225,0.890625,"SVM
Teste"
226,0.8671875,"SVM
Teste"
227,0.8828125,"SVM
Teste"
228,0.87109375,"SVM
Teste"
229,0.87109375,"SVM
Teste"
230,0.8828125,"SVM
Teste"
231,0.875,"SVM
Teste"
232,0.875,"SVM
Teste"
233,0.8515625,"SVM
Teste"
234,0.8671875,"SVM
Teste"
235,0.8828125,"SVM
Teste"
236,0.875,"SVM
Teste"
237,0.87890625,"SVM
Teste"
238,0.8828125,"SVM
Teste"
239,0.8671875,"SVM
Teste"
240,0.8515625,"SVM
Teste"
241,0.86328125,"SVM
Teste"
242,0.8828125,"SVM
Teste"
243,0.8671875,"SVM
Teste"
244,0.8671875,"SVM
Teste"
245,0.890625,"SVM
Teste"
246,0.88671875,"SVM
Teste"
247,0.8515625,"SVM
Teste"
248,0.890625,"SVM
Teste"
249,0.85546875,"SVM
Teste"
250,0.86328125,"SVM
Teste"
251,0.88671875,"SVM
Teste"
252,0.890625,"SVM
Teste"
253,0.87890625,"SVM
Teste"
254,0.88671875,"SVM
Teste"
255,0.8828125,"SVM
Teste"
256,0.8828125,"SVM
Teste"
257,0.8828125,"SVM
Teste"
258,0.8828125,"SVM
Teste"
259,0.86328125,"SVM
Teste"
260,0.89453125,"SVM
Teste"
261,0.87890625,"SVM
Teste"
262,0.8671875,"SVM
Teste"
263,0.8828125,"SVM
Teste"
264,0.8984375,"SVM
Teste"
265,0.87109375,"SVM
Teste"
266,0.86328125,"SVM
Teste"
267,0.8984375,"SVM
Teste"
268,0.87890625,"SVM
Teste"
269,0.8671875,"SVM
Teste"
270,0.8984375,"SVM
Teste"
271,0.8828125,"SVM
Teste"
272,0.8984375,"SVM
Teste"
273,0.875,"SVM
Teste"
274,0.87890625,"SVM
Teste"
275,0.87109375,"SVM
Teste"
276,0.88671875,"SVM
Teste"
277,0.87109375,"SVM
Teste"
278,0.87109375,"SVM
Teste"
279,0.88671875,"SVM
Teste"
280,0.8671875,"SVM
Teste"
281,0.87890625,"SVM
Teste"
282,0.87890625,"SVM
Teste"
283,0.875,"SVM
Teste"
284,0.84375,"SVM
Teste"
285,0.87109375,"SVM
Teste"
286,0.87109375,"SVM
Teste"
287,0.88671875,"SVM
Teste"
288,0.87109375,"SVM
Teste"
289,0.875,"SVM
Teste"
290,0.87109375,"SVM
Teste"
291,0.89453125,"SVM
Teste"
292,0.8828125,"SVM
Teste"
293,0.875,"SVM
Teste"
294,0.88671875,"SVM
Teste"
295,0.89453125,"SVM
Teste"
296,0.87109375,"SVM
Teste"
297,0.87890625,"SVM
Teste"
298,0.87109375,"SVM
Teste"
299,0.88671875,"SVM
Teste"
300,0.86328125,"SVM
Teste"
301,0.875,"SVM
Teste"
302,0.8671875,"SVM
Teste"
303,0.8828125,"SVM
Teste"
304,0.890625,"SVM
Teste"
305,0.88671875,"SVM
Teste"
306,0.87109375,"SVM
Teste"
307,0.85546875,"SVM
Teste"
308,0.875,"SVM
Teste"
309,0.8828125,"SVM
Teste"
310,0.890625,"SVM
Teste"
311,0.8828125,"SVM
Teste"
312,0.8671875,"SVM
Teste"
313,0.875,"SVM
Teste"
314,0.859375,"SVM
Teste"
315,0.89453125,"SVM
Teste"
316,0.890625,"SVM
Teste"
317,0.890625,"SVM
Teste"
318,0.8671875,"SVM
Teste"
319,0.86328125,"SVM
Teste"
320,0.87890625,"SVM
Teste"
321,0.8671875,"SVM
Teste"
322,0.88671875,"SVM
Teste"
323,0.87890625,"SVM
Teste"
324,0.8515625,"SVM
Teste"
325,0.90234375,"SVM
Teste"
326,0.87109375,"SVM
Teste"
327,0.87890625,"SVM
Teste"
328,0.875,"SVM
Teste"
329,0.88671875,"SVM
Teste"
330,0.8671875,"SVM
Teste"
331,0.8671875,"SVM
Teste"
332,0.8828125,"SVM
Teste"
333,0.87109375,"SVM
Teste"
334,0.87890625,"SVM
Teste"
335,0.875,"SVM
Teste"
336,0.8515625,"SVM
Teste"
337,0.87890625,"SVM
Teste"
338,0.87890625,"SVM
Teste"
339,0.8671875,"SVM
Teste"
340,0.86328125,"SVM
Teste"
341,0.8984375,"SVM
Teste"
342,0.87890625,"SVM
Teste"
343,0.84375,"SVM
Teste"
344,0.8828125,"SVM
Teste"
345,0.859375,"SVM
Teste"
346,0.89453125,"SVM
Teste"
347,0.86328125,"SVM
Teste"
348,0.875,"SVM
Teste"
349,0.87109375,"SVM
Teste"
350,0.8828125,"SVM
Teste"
351,0.875,"SVM
Teste"
352,0.875,"SVM
Teste"
353,0.88671875,"SVM
Teste"
354,0.875,"SVM
Teste"
355,0.87109375,"SVM
Teste"
356,0.88671875,"SVM
Teste"
357,0.88671875,"SVM
Teste"
358,0.8671875,"SVM
Teste"
359,0.87890625,"SVM
Teste"
360,0.86328125,"SVM
Teste"
361,0.8671875,"SVM
Teste"
362,0.8671875,"SVM
Teste"
363,0.87890625,"SVM
Teste"
364,0.8828125,"SVM
Teste"
365,0.87890625,"SVM
Teste"
366,0.890625,"SVM
Teste"
367,0.890625,"SVM
Teste"
368,0.8671875,"SVM
Teste"
369,0.88671875,"SVM
Teste"
370,0.875,"SVM
Teste"
371,0.875,"SVM
Teste"
372,0.87109375,"SVM
Teste"
373,0.8984375,"SVM
Teste"
374,0.890625,"SVM
Teste"
375,0.89453125,"SVM
Teste"
376,0.88671875,"SVM
Teste"
377,0.87890625,"SVM
Teste"
