,Noise Level,Classifier,IndexRep,Accuracy
82,0.010075566750629723,XGBoost,0,0.98046875
83,0.010075566750629723,MLP,0,0.87890625
84,0.010075566750629723,Random Forest,1,0.98046875
85,0.010075566750629723,SVM (RBF),1,0.98046875
86,0.010075566750629723,XGBoost,1,0.9765625
87,0.010075566750629723,MLP,1,0.84765625
88,0.010075566750629723,Random Forest,2,0.98828125
89,0.010075566750629723,SVM (RBF),2,0.9609375
90,0.010075566750629723,XGBoost,2,0.9765625
91,0.010075566750629723,MLP,2,0.8828125
92,0.010075566750629723,Random Forest,3,0.9921875
93,0.010075566750629723,SVM (RBF),3,0.96484375
94,0.010075566750629723,XGBoost,3,0.97265625
95,0.010075566750629723,MLP,3,0.82421875
96,0.010075566750629723,Random Forest,4,0.98046875
97,0.010075566750629723,SVM (RBF),4,0.96484375
98,0.010075566750629723,XGBoost,4,0.98046875
99,0.010075566750629723,MLP,4,0.90234375
100,0.010075566750629723,Random Forest,5,0.984375
101,0.010075566750629723,SVM (RBF),5,0.9609375
102,0.010075566750629723,XGBoost,5,0.97265625
103,0.010075566750629723,MLP,5,0.84375
104,0.010075566750629723,Random Forest,6,0.97265625
105,0.010075566750629723,SVM (RBF),6,0.96875
106,0.010075566750629723,XGBoost,6,0.98046875
107,0.010075566750629723,MLP,6,0.83203125
108,0.010075566750629723,Random Forest,7,0.97265625
109,0.010075566750629723,SVM (RBF),7,0.9453125
110,0.010075566750629723,XGBoost,7,0.97265625
111,0.010075566750629723,MLP,7,0.83203125
112,0.010075566750629723,Random Forest,8,0.9765625
113,0.010075566750629723,SVM (RBF),8,0.96484375
114,0.010075566750629723,XGBoost,8,0.9765625
115,0.010075566750629723,MLP,8,0.88671875
116,0.010075566750629723,Random Forest,9,0.96875
117,0.010075566750629723,SVM (RBF),9,0.9609375
118,0.010075566750629723,XGBoost,9,0.9765625
119,0.010075566750629723,MLP,9,0.90625
120,0.015113350125944584,Random Forest,0,0.9765625
121,0.015113350125944584,SVM (RBF),0,0.96484375
122,0.015113350125944584,XGBoost,0,0.97265625
123,0.015113350125944584,MLP,0,0.875
124,0.015113350125944584,Random Forest,1,0.97265625
125,0.015113350125944584,SVM (RBF),1,0.9609375
126,0.015113350125944584,XGBoost,1,0.96875
127,0.015113350125944584,MLP,1,0.91015625
128,0.015113350125944584,Random Forest,2,0.96875
129,0.015113350125944584,SVM (RBF),2,0.97265625
130,0.015113350125944584,XGBoost,2,0.95703125
131,0.015113350125944584,MLP,2,0.89453125
132,0.015113350125944584,Random Forest,3,0.96875
133,0.015113350125944584,SVM (RBF),3,0.94140625
134,0.015113350125944584,XGBoost,3,0.953125
135,0.015113350125944584,MLP,3,0.875
136,0.015113350125944584,Random Forest,4,0.98046875
137,0.015113350125944584,SVM (RBF),4,0.94921875
138,0.015113350125944584,XGBoost,4,0.9609375
139,0.015113350125944584,MLP,4,0.84765625
140,0.015113350125944584,Random Forest,5,0.9765625
141,0.015113350125944584,SVM (RBF),5,0.9453125
142,0.015113350125944584,XGBoost,5,0.98046875
143,0.015113350125944584,MLP,5,0.87890625
144,0.015113350125944584,Random Forest,6,0.984375
145,0.015113350125944584,SVM (RBF),6,0.9453125
146,0.015113350125944584,XGBoost,6,0.97265625
147,0.015113350125944584,MLP,6,0.875
148,0.015113350125944584,Random Forest,7,0.97265625
149,0.015113350125944584,SVM (RBF),7,0.95703125
150,0.015113350125944584,XGBoost,7,0.97265625
151,0.015113350125944584,MLP,7,0.859375
152,0.015113350125944584,Random Forest,8,0.95703125
153,0.015113350125944584,SVM (RBF),8,0.93359375
154,0.015113350125944584,XGBoost,8,0.95703125
155,0.015113350125944584,MLP,8,0.80859375
156,0.015113350125944584,Random Forest,9,0.98828125
157,0.015113350125944584,SVM (RBF),9,0.93359375
158,0.015113350125944584,XGBoost,9,0.96484375
159,0.015113350125944584,MLP,9,0.890625
160,0.020151133501259445,Random Forest,0,0.984375
161,0.020151133501259445,SVM (RBF),0,0.96484375
162,0.020151133501259445,XGBoost,0,0.984375
163,0.020151133501259445,MLP,0,0.8828125
164,0.020151133501259445,Random Forest,1,0.9453125
165,0.020151133501259445,SVM (RBF),1,0.96484375
166,0.020151133501259445,XGBoost,1,0.96484375
167,0.020151133501259445,MLP,1,0.87890625
168,0.020151133501259445,Random Forest,2,0.984375
169,0.020151133501259445,SVM (RBF),2,0.953125
170,0.020151133501259445,XGBoost,2,0.96484375
171,0.020151133501259445,MLP,2,0.86328125
172,0.020151133501259445,Random Forest,3,0.9765625
173,0.020151133501259445,SVM (RBF),3,0.95703125
174,0.020151133501259445,XGBoost,3,0.96484375
175,0.020151133501259445,MLP,3,0.85546875
176,0.020151133501259445,Random Forest,4,0.96484375
177,0.020151133501259445,SVM (RBF),4,0.96484375
178,0.020151133501259445,XGBoost,4,0.9765625
179,0.020151133501259445,MLP,4,0.890625
180,0.020151133501259445,Random Forest,5,0.9921875
181,0.020151133501259445,SVM (RBF),5,0.94921875
182,0.020151133501259445,XGBoost,5,0.9609375
183,0.020151133501259445,MLP,5,0.4375
184,0.020151133501259445,Random Forest,6,0.98046875
185,0.020151133501259445,SVM (RBF),6,0.9375
186,0.020151133501259445,XGBoost,6,0.97265625
187,0.020151133501259445,MLP,6,0.8125
188,0.020151133501259445,Random Forest,7,0.9765625
