,Noise Level,Classifier,IndexRep,Accuracy
0,0.0,Random Forest,0,0.98046875
1,0.0,SVM (RBF),0,1.0
2,0.0,XGBoost,0,0.99609375
3,0.0,MLP,0,0.578125
4,0.0,Random Forest,1,0.95703125
5,0.0,SVM (RBF),1,0.99609375
6,0.0,XGBoost,1,0.96875
7,0.0,MLP,1,0.421875
8,0.0,Random Forest,2,0.98046875
9,0.0,SVM (RBF),2,0.99609375
10,0.0,XGBoost,2,0.98828125
11,0.0,MLP,2,0.9375
12,0.0,Random Forest,3,0.984375
13,0.0,SVM (RBF),3,1.0
14,0.0,XGBoost,3,0.984375
15,0.0,MLP,3,0.9140625
16,0.0,Random Forest,4,0.9765625
17,0.0,SVM (RBF),4,1.0
18,0.0,XGBoost,4,0.97265625
19,0.0,MLP,4,0.953125
20,0.0,Random Forest,5,0.98828125
21,0.0,SVM (RBF),5,1.0
22,0.0,XGBoost,5,0.98828125
23,0.0,MLP,5,0.91796875
24,0.0,Random Forest,6,0.9765625
25,0.0,SVM (RBF),6,1.0
26,0.0,XGBoost,6,0.98828125
27,0.0,MLP,6,0.92578125
28,0.0,Random Forest,7,0.984375
29,0.0,SVM (RBF),7,0.99609375
30,0.0,XGBoost,7,0.98828125
31,0.0,MLP,7,0.421875
32,0.0,Random Forest,8,0.984375
33,0.0,SVM (RBF),8,1.0
34,0.0,XGBoost,8,0.99609375
35,0.0,MLP,8,0.9140625
36,0.0,Random Forest,9,0.984375
37,0.0,SVM (RBF),9,1.0
38,0.0,XGBoost,9,0.98828125
39,0.0,MLP,9,0.9375
40,0.005037783375314861,Random Forest,0,0.9765625
41,0.005037783375314861,SVM (RBF),0,1.0
42,0.005037783375314861,XGBoost,0,0.984375
43,0.005037783375314861,MLP,0,0.9375
44,0.005037783375314861,Random Forest,1,0.98046875
45,0.005037783375314861,SVM (RBF),1,1.0
46,0.005037783375314861,XGBoost,1,0.984375
47,0.005037783375314861,MLP,1,0.9296875
48,0.005037783375314861,Random Forest,2,0.9765625
49,0.005037783375314861,SVM (RBF),2,1.0
50,0.005037783375314861,XGBoost,2,0.98046875
51,0.005037783375314861,MLP,2,0.8359375
52,0.005037783375314861,Random Forest,3,0.98046875
53,0.005037783375314861,SVM (RBF),3,0.99609375
54,0.005037783375314861,XGBoost,3,0.98046875
55,0.005037783375314861,MLP,3,0.92578125
56,0.005037783375314861,Random Forest,4,0.98046875
57,0.005037783375314861,SVM (RBF),4,0.99609375
58,0.005037783375314861,XGBoost,4,0.97265625
59,0.005037783375314861,MLP,4,0.921875
60,0.005037783375314861,Random Forest,5,0.98046875
61,0.005037783375314861,SVM (RBF),5,0.9921875
62,0.005037783375314861,XGBoost,5,0.9765625
63,0.005037783375314861,MLP,5,0.875
64,0.005037783375314861,Random Forest,6,0.9765625
65,0.005037783375314861,SVM (RBF),6,1.0
66,0.005037783375314861,XGBoost,6,0.9921875
67,0.005037783375314861,MLP,6,0.91015625
68,0.005037783375314861,Random Forest,7,0.97265625
69,0.005037783375314861,SVM (RBF),7,0.99609375
70,0.005037783375314861,XGBoost,7,0.9921875
71,0.005037783375314861,MLP,7,0.90234375
72,0.005037783375314861,Random Forest,8,0.96875
73,0.005037783375314861,SVM (RBF),8,1.0
74,0.005037783375314861,XGBoost,8,0.97265625
75,0.005037783375314861,MLP,8,0.9375
76,0.005037783375314861,Random Forest,9,0.96875
77,0.005037783375314861,SVM (RBF),9,1.0
78,0.005037783375314861,XGBoost,9,0.9765625
79,0.005037783375314861,MLP,9,0.92578125
80,0.010075566750629723,Random Forest,0,0.95703125
81,0.010075566750629723,SVM (RBF),0,0.9921875
82,0.010075566750629723,XGBoost,0,0.98046875
83,0.010075566750629723,MLP,0,0.87109375
84,0.010075566750629723,Random Forest,1,0.96875
85,0.010075566750629723,SVM (RBF),1,1.0
86,0.010075566750629723,XGBoost,1,0.97265625
87,0.010075566750629723,MLP,1,0.9140625
88,0.010075566750629723,Random Forest,2,0.984375
89,0.010075566750629723,SVM (RBF),2,1.0
90,0.010075566750629723,XGBoost,2,0.98046875
91,0.010075566750629723,MLP,2,0.91796875
92,0.010075566750629723,Random Forest,3,0.97265625
93,0.010075566750629723,SVM (RBF),3,1.0
94,0.010075566750629723,XGBoost,3,0.984375
95,0.010075566750629723,MLP,3,0.921875
96,0.010075566750629723,Random Forest,4,0.98828125
97,0.010075566750629723,SVM (RBF),4,1.0
98,0.010075566750629723,XGBoost,4,0.9921875
99,0.010075566750629723,MLP,4,0.9296875
100,0.010075566750629723,Random Forest,5,0.96875
101,0.010075566750629723,SVM (RBF),5,1.0
102,0.010075566750629723,XGBoost,5,0.96875
103,0.010075566750629723,MLP,5,0.5703125
104,0.010075566750629723,Random Forest,6,0.96875
105,0.010075566750629723,SVM (RBF),6,0.99609375
106,0.010075566750629723,XGBoost,6,0.9765625
107,0.010075566750629723,MLP,6,0.91015625
108,0.010075566750629723,Random Forest,7,0.97265625
109,0.010075566750629723,SVM (RBF),7,0.984375
110,0.010075566750629723,XGBoost,7,0.98828125
111,0.010075566750629723,MLP,7,0.92578125
112,0.010075566750629723,Random Forest,8,0.97265625
113,0.010075566750629723,SVM (RBF),8,0.99609375
114,0.010075566750629723,XGBoost,8,0.98046875
115,0.010075566750629723,MLP,8,0.875
116,0.010075566750629723,Random Forest,9,0.97265625
117,0.010075566750629723,SVM (RBF),9,1.0
118,0.010075566750629723,XGBoost,9,0.9765625
119,0.010075566750629723,MLP,9,0.9375
120,0.015113350125944584,Random Forest,0,0.97265625
121,0.015113350125944584,SVM (RBF),0,0.9921875
122,0.015113350125944584,XGBoost,0,0.98828125
123,0.015113350125944584,MLP,0,0.90234375
124,0.015113350125944584,Random Forest,1,0.96875
125,0.015113350125944584,SVM (RBF),1,1.0
126,0.015113350125944584,XGBoost,1,0.98046875
127,0.015113350125944584,MLP,1,0.9375
128,0.015113350125944584,Random Forest,2,0.9765625
129,0.015113350125944584,SVM (RBF),2,1.0
130,0.015113350125944584,XGBoost,2,0.98828125
